date_key,full_date,year,quarter,month,month_name,week_of_year,day_of_month,day_of_week,day_name,is_weekend
20100420,2010-04-20,2010,2,4,April,16,20,2,Tuesday,0
20100421,2010-04-21,2010,2,4,April,16,21,3,Wednesday,0
20100422,2010-04-22,2010,2,4,April,16,22,4,Thursday,0
20100423,2010-04-23,2010,2,4,April,16,23,5,Friday,0
20100424,2010-04-24,2010,2,4,April,16,24,6,Saturday,1
20100425,2010-04-25,2010,2,4,April,16,25,7,Sunday,1
20100426,2010-04-26,2010,2,4,April,17,26,1,Monday,0
20100427,2010-04-27,2010,2,4,April,17,27,2,Tuesday,0
20100428,2010-04-28,2010,2,4,April,17,28,3,Wednesday,0
20100429,2010-04-29,2010,2,4,April,17,29,4,Thursday,0
20100430,2010-04-30,2010,2,4,April,17,30,5,Friday,0
20100501,2010-05-01,2010,2,5,May,17,1,6,Saturday,1
20100502,2010-05-02,2010,2,5,May,17,2,7,Sunday,1
20100503,2010-05-03,2010,2,5,May,18,3,1,Monday,0
20100504,2010-05-04,2010,2,5,May,18,4,2,Tuesday,0
20100505,2010-05-05,2010,2,5,May,18,5,3,Wednesday,0
20100506,2010-05-06,2010,2,5,May,18,6,4,Thursday,0
20100507,2010-05-07,2010,2,5,May,18,7,5,Friday,0
20100508,2010-05-08,2010,2,5,May,18,8,6,Saturday,1
20100509,2010-05-09,2010,2,5,May,18,9,7,Sunday,1
20100510,2010-05-10,2010,2,5,May,19,10,1,Monday,0
20100511,2010-05-11,2010,2,5,May,19,11,2,Tuesday,0
20100512,2010-05-12,2010,2,5,May,19,12,3,Wednesday,0
20100513,2010-05-13,2010,2,5,May,19,13,4,Thursday,0
20100514,2010-05-14,2010,2,5,May,19,14,5,Friday,0
20100515,2010-05-15,2010,2,5,May,19,15,6,Saturday,1
20100516,2010-05-16,2010,2,5,May,19,16,7,Sunday,1
20100517,2010-05-17,2010,2,5,May,20,17,1,Monday,0
20100518,2010-05-18,2010,2,5,May,20,18,2,Tuesday,0
20100519,2010-05-19,2010,2,5,May,20,19,3,Wednesday,0
20100520,2010-05-20,2010,2,5,May,20,20,4,Thursday,0
20100521,2010-05-21,2010,2,5,May,20,21,5,Friday,0
20100522,2010-05-22,2010,2,5,May,20,22,6,Saturday,1
20100523,2010-05-23,2010,2,5,May,20,23,7,Sunday,1
20100524,2010-05-24,2010,2,5,May,21,24,1,Monday,0
20100525,2010-05-25,2010,2,5,May,21,25,2,Tuesday,0
20100526,2010-05-26,2010,2,5,May,21,26,3,Wednesday,0
20100527,2010-05-27,2010,2,5,May,21,27,4,Thursday,0
20100528,2010-05-28,2010,2,5,May,21,28,5,Friday,0
20100529,2010-05-29,2010,2,5,May,21,29,6,Saturday,1
20100530,2010-05-30,2010,2,5,May,21,30,7,Sunday,1
20100531,2010-05-31,2010,2,5,May,22,31,1,Monday,0
20100601,2010-06-01,2010,2,6,June,22,1,2,Tuesday,0
20100602,2010-06-02,2010,2,6,June,22,2,3,Wednesday,0
20100603,2010-06-03,2010,2,6,June,22,3,4,Thursday,0
20100604,2010-06-04,2010,2,6,June,22,4,5,Friday,0
20100605,2010-06-05,2010,2,6,June,22,5,6,Saturday,1
20100606,2010-06-06,2010,2,6,June,22,6,7,Sunday,1
20100607,2010-06-07,2010,2,6,June,23,7,1,Monday,0
20100608,2010-06-08,2010,2,6,June,23,8,2,Tuesday,0
20100609,2010-06-09,2010,2,6,June,23,9,3,Wednesday,0
20100610,2010-06-10,2010,2,6,June,23,10,4,Thursday,0
20100611,2010-06-11,2010,2,6,June,23,11,5,Friday,0
20100612,2010-06-12,2010,2,6,June,23,12,6,Saturday,1
20100613,2010-06-13,2010,2,6,June,23,13,7,Sunday,1
20100614,2010-06-14,2010,2,6,June,24,14,1,Monday,0
20100615,2010-06-15,2010,2,6,June,24,15,2,Tuesday,0
20100616,2010-06-16,2010,2,6,June,24,16,3,Wednesday,0
20100617,2010-06-17,2010,2,6,June,24,17,4,Thursday,0
20100618,2010-06-18,2010,2,6,June,24,18,5,Friday,0
20100619,2010-06-19,2010,2,6,June,24,19,6,Saturday,1
20100620,2010-06-20,2010,2,6,June,24,20,7,Sunday,1
20100621,2010-06-21,2010,2,6,June,25,21,1,Monday,0
20100622,2010-06-22,2010,2,6,June,25,22,2,Tuesday,0
20100623,2010-06-23,2010,2,6,June,25,23,3,Wednesday,0
20100624,2010-06-24,2010,2,6,June,25,24,4,Thursday,0
20100625,2010-06-25,2010,2,6,June,25,25,5,Friday,0
20100626,2010-06-26,2010,2,6,June,25,26,6,Saturday,1
20100627,2010-06-27,2010,2,6,June,25,27,7,Sunday,1
20100628,2010-06-28,2010,2,6,June,26,28,1,Monday,0
20100629,2010-06-29,2010,2,6,June,26,29,2,Tuesday,0
20100630,2010-06-30,2010,2,6,June,26,30,3,Wednesday,0
20100701,2010-07-01,2010,3,7,July,26,1,4,Thursday,0
20100702,2010-07-02,2010,3,7,July,26,2,5,Friday,0
20100703,2010-07-03,2010,3,7,July,26,3,6,Saturday,1
20100704,2010-07-04,2010,3,7,July,26,4,7,Sunday,1
20100705,2010-07-05,2010,3,7,July,27,5,1,Monday,0
20100706,2010-07-06,2010,3,7,July,27,6,2,Tuesday,0
20100707,2010-07-07,2010,3,7,July,27,7,3,Wednesday,0
20100708,2010-07-08,2010,3,7,July,27,8,4,Thursday,0
20100709,2010-07-09,2010,3,7,July,27,9,5,Friday,0
20100710,2010-07-10,2010,3,7,July,27,10,6,Saturday,1
20100711,2010-07-11,2010,3,7,July,27,11,7,Sunday,1
20100712,2010-07-12,2010,3,7,July,28,12,1,Monday,0
20100713,2010-07-13,2010,3,7,July,28,13,2,Tuesday,0
20100714,2010-07-14,2010,3,7,July,28,14,3,Wednesday,0
20100715,2010-07-15,2010,3,7,July,28,15,4,Thursday,0
20100716,2010-07-16,2010,3,7,July,28,16,5,Friday,0
20100717,2010-07-17,2010,3,7,July,28,17,6,Saturday,1
20100718,2010-07-18,2010,3,7,July,28,18,7,Sunday,1
20100719,2010-07-19,2010,3,7,July,29,19,1,Monday,0
20100720,2010-07-20,2010,3,7,July,29,20,2,Tuesday,0
20100721,2010-07-21,2010,3,7,July,29,21,3,Wednesday,0
20100722,2010-07-22,2010,3,7,July,29,22,4,Thursday,0
20100723,2010-07-23,2010,3,7,July,29,23,5,Friday,0
20100724,2010-07-24,2010,3,7,July,29,24,6,Saturday,1
20100725,2010-07-25,2010,3,7,July,29,25,7,Sunday,1
20100726,2010-07-26,2010,3,7,July,30,26,1,Monday,0
20100727,2010-07-27,2010,3,7,July,30,27,2,Tuesday,0
20100728,2010-07-28,2010,3,7,July,30,28,3,Wednesday,0
20100729,2010-07-29,2010,3,7,July,30,29,4,Thursday,0
20100730,2010-07-30,2010,3,7,July,30,30,5,Friday,0
20100731,2010-07-31,2010,3,7,July,30,31,6,Saturday,1
20100801,2010-08-01,2010,3,8,August,30,1,7,Sunday,1
20100802,2010-08-02,2010,3,8,August,31,2,1,Monday,0
20100803,2010-08-03,2010,3,8,August,31,3,2,Tuesday,0
20100804,2010-08-04,2010,3,8,August,31,4,3,Wednesday,0
20100805,2010-08-05,2010,3,8,August,31,5,4,Thursday,0
20100806,2010-08-06,2010,3,8,August,31,6,5,Friday,0
20100807,2010-08-07,2010,3,8,August,31,7,6,Saturday,1
20100808,2010-08-08,2010,3,8,August,31,8,7,Sunday,1
20100809,2010-08-09,2010,3,8,August,32,9,1,Monday,0
20100810,2010-08-10,2010,3,8,August,32,10,2,Tuesday,0
20100811,2010-08-11,2010,3,8,August,32,11,3,Wednesday,0
20100812,2010-08-12,2010,3,8,August,32,12,4,Thursday,0
20100813,2010-08-13,2010,3,8,August,32,13,5,Friday,0
20100814,2010-08-14,2010,3,8,August,32,14,6,Saturday,1
20100815,2010-08-15,2010,3,8,August,32,15,7,Sunday,1
20100816,2010-08-16,2010,3,8,August,33,16,1,Monday,0
20100817,2010-08-17,2010,3,8,August,33,17,2,Tuesday,0
20100818,2010-08-18,2010,3,8,August,33,18,3,Wednesday,0
20100819,2010-08-19,2010,3,8,August,33,19,4,Thursday,0
20100820,2010-08-20,2010,3,8,August,33,20,5,Friday,0
20100821,2010-08-21,2010,3,8,August,33,21,6,Saturday,1
20100822,2010-08-22,2010,3,8,August,33,22,7,Sunday,1
20100823,2010-08-23,2010,3,8,August,34,23,1,Monday,0
20100824,2010-08-24,2010,3,8,August,34,24,2,Tuesday,0
20100825,2010-08-25,2010,3,8,August,34,25,3,Wednesday,0
20100826,2010-08-26,2010,3,8,August,34,26,4,Thursday,0
20100827,2010-08-27,2010,3,8,August,34,27,5,Friday,0
20100828,2010-08-28,2010,3,8,August,34,28,6,Saturday,1
20100829,2010-08-29,2010,3,8,August,34,29,7,Sunday,1
20100830,2010-08-30,2010,3,8,August,35,30,1,Monday,0
20100831,2010-08-31,2010,3,8,August,35,31,2,Tuesday,0
20100901,2010-09-01,2010,3,9,September,35,1,3,Wednesday,0
20100902,2010-09-02,2010,3,9,September,35,2,4,Thursday,0
20100903,2010-09-03,2010,3,9,September,35,3,5,Friday,0
20100904,2010-09-04,2010,3,9,September,35,4,6,Saturday,1
20100905,2010-09-05,2010,3,9,September,35,5,7,Sunday,1
20100906,2010-09-06,2010,3,9,September,36,6,1,Monday,0
20100907,2010-09-07,2010,3,9,September,36,7,2,Tuesday,0
20100908,2010-09-08,2010,3,9,September,36,8,3,Wednesday,0
20100909,2010-09-09,2010,3,9,September,36,9,4,Thursday,0
20100910,2010-09-10,2010,3,9,September,36,10,5,Friday,0
20100911,2010-09-11,2010,3,9,September,36,11,6,Saturday,1
20100912,2010-09-12,2010,3,9,September,36,12,7,Sunday,1
20100913,2010-09-13,2010,3,9,September,37,13,1,Monday,0
20100914,2010-09-14,2010,3,9,September,37,14,2,Tuesday,0
20100915,2010-09-15,2010,3,9,September,37,15,3,Wednesday,0
20100916,2010-09-16,2010,3,9,September,37,16,4,Thursday,0
20100917,2010-09-17,2010,3,9,September,37,17,5,Friday,0
20100918,2010-09-18,2010,3,9,September,37,18,6,Saturday,1
20100919,2010-09-19,2010,3,9,September,37,19,7,Sunday,1
20100920,2010-09-20,2010,3,9,September,38,20,1,Monday,0
20100921,2010-09-21,2010,3,9,September,38,21,2,Tuesday,0
20100922,2010-09-22,2010,3,9,September,38,22,3,Wednesday,0
20100923,2010-09-23,2010,3,9,September,38,23,4,Thursday,0
20100924,2010-09-24,2010,3,9,September,38,24,5,Friday,0
20100925,2010-09-25,2010,3,9,September,38,25,6,Saturday,1
20100926,2010-09-26,2010,3,9,September,38,26,7,Sunday,1
20100927,2010-09-27,2010,3,9,September,39,27,1,Monday,0
20100928,2010-09-28,2010,3,9,September,39,28,2,Tuesday,0
20100929,2010-09-29,2010,3,9,September,39,29,3,Wednesday,0
20100930,2010-09-30,2010,3,9,September,39,30,4,Thursday,0
20101001,2010-10-01,2010,4,10,October,39,1,5,Friday,0
20101002,2010-10-02,2010,4,10,October,39,2,6,Saturday,1
20101003,2010-10-03,2010,4,10,October,39,3,7,Sunday,1
20101004,2010-10-04,2010,4,10,October,40,4,1,Monday,0
20101005,2010-10-05,2010,4,10,October,40,5,2,Tuesday,0
20101006,2010-10-06,2010,4,10,October,40,6,3,Wednesday,0
20101007,2010-10-07,2010,4,10,October,40,7,4,Thursday,0
20101008,2010-10-08,2010,4,10,October,40,8,5,Friday,0
20101009,2010-10-09,2010,4,10,October,40,9,6,Saturday,1
20101010,2010-10-10,2010,4,10,October,40,10,7,Sunday,1
20101011,2010-10-11,2010,4,10,October,41,11,1,Monday,0
20101012,2010-10-12,2010,4,10,October,41,12,2,Tuesday,0
20101013,2010-10-13,2010,4,10,October,41,13,3,Wednesday,0
20101014,2010-10-14,2010,4,10,October,41,14,4,Thursday,0
20101015,2010-10-15,2010,4,10,October,41,15,5,Friday,0
20101016,2010-10-16,2010,4,10,October,41,16,6,Saturday,1
20101017,2010-10-17,2010,4,10,October,41,17,7,Sunday,1
20101018,2010-10-18,2010,4,10,October,42,18,1,Monday,0
20101019,2010-10-19,2010,4,10,October,42,19,2,Tuesday,0
20101020,2010-10-20,2010,4,10,October,42,20,3,Wednesday,0
20101021,2010-10-21,2010,4,10,October,42,21,4,Thursday,0
20101022,2010-10-22,2010,4,10,October,42,22,5,Friday,0
20101023,2010-10-23,2010,4,10,October,42,23,6,Saturday,1
20101024,2010-10-24,2010,4,10,October,42,24,7,Sunday,1
20101025,2010-10-25,2010,4,10,October,43,25,1,Monday,0
20101026,2010-10-26,2010,4,10,October,43,26,2,Tuesday,0
20101027,2010-10-27,2010,4,10,October,43,27,3,Wednesday,0
20101028,2010-10-28,2010,4,10,October,43,28,4,Thursday,0
20101029,2010-10-29,2010,4,10,October,43,29,5,Friday,0
20101030,2010-10-30,2010,4,10,October,43,30,6,Saturday,1
20101031,2010-10-31,2010,4,10,October,43,31,7,Sunday,1
20101101,2010-11-01,2010,4,11,November,44,1,1,Monday,0
20101102,2010-11-02,2010,4,11,November,44,2,2,Tuesday,0
20101103,2010-11-03,2010,4,11,November,44,3,3,Wednesday,0
20101104,2010-11-04,2010,4,11,November,44,4,4,Thursday,0
20101105,2010-11-05,2010,4,11,November,44,5,5,Friday,0
20101106,2010-11-06,2010,4,11,November,44,6,6,Saturday,1
20101107,2010-11-07,2010,4,11,November,44,7,7,Sunday,1
20101108,2010-11-08,2010,4,11,November,45,8,1,Monday,0
20101109,2010-11-09,2010,4,11,November,45,9,2,Tuesday,0
20101110,2010-11-10,2010,4,11,November,45,10,3,Wednesday,0
20101111,2010-11-11,2010,4,11,November,45,11,4,Thursday,0
20101112,2010-11-12,2010,4,11,November,45,12,5,Friday,0
20101113,2010-11-13,2010,4,11,November,45,13,6,Saturday,1
20101114,2010-11-14,2010,4,11,November,45,14,7,Sunday,1
20101115,2010-11-15,2010,4,11,November,46,15,1,Monday,0
20101116,2010-11-16,2010,4,11,November,46,16,2,Tuesday,0
20101117,2010-11-17,2010,4,11,November,46,17,3,Wednesday,0
20101118,2010-11-18,2010,4,11,November,46,18,4,Thursday,0
20101119,2010-11-19,2010,4,11,November,46,19,5,Friday,0
20101120,2010-11-20,2010,4,11,November,46,20,6,Saturday,1
20101121,2010-11-21,2010,4,11,November,46,21,7,Sunday,1
20101122,2010-11-22,2010,4,11,November,47,22,1,Monday,0
20101123,2010-11-23,2010,4,11,November,47,23,2,Tuesday,0
20101124,2010-11-24,2010,4,11,November,47,24,3,Wednesday,0
20101125,2010-11-25,2010,4,11,November,47,25,4,Thursday,0
20101126,2010-11-26,2010,4,11,November,47,26,5,Friday,0
20101127,2010-11-27,2010,4,11,November,47,27,6,Saturday,1
20101128,2010-11-28,2010,4,11,November,47,28,7,Sunday,1
20101129,2010-11-29,2010,4,11,November,48,29,1,Monday,0
20101130,2010-11-30,2010,4,11,November,48,30,2,Tuesday,0
20101201,2010-12-01,2010,4,12,December,48,1,3,Wednesday,0
20101202,2010-12-02,2010,4,12,December,48,2,4,Thursday,0
20101203,2010-12-03,2010,4,12,December,48,3,5,Friday,0
20101204,2010-12-04,2010,4,12,December,48,4,6,Saturday,1
20101205,2010-12-05,2010,4,12,December,48,5,7,Sunday,1
20101206,2010-12-06,2010,4,12,December,49,6,1,Monday,0
20101207,2010-12-07,2010,4,12,December,49,7,2,Tuesday,0
20101208,2010-12-08,2010,4,12,December,49,8,3,Wednesday,0
20101209,2010-12-09,2010,4,12,December,49,9,4,Thursday,0
20101210,2010-12-10,2010,4,12,December,49,10,5,Friday,0
20101211,2010-12-11,2010,4,12,December,49,11,6,Saturday,1
20101212,2010-12-12,2010,4,12,December,49,12,7,Sunday,1
20101213,2010-12-13,2010,4,12,December,50,13,1,Monday,0
20101214,2010-12-14,2010,4,12,December,50,14,2,Tuesday,0
20101215,2010-12-15,2010,4,12,December,50,15,3,Wednesday,0
20101216,2010-12-16,2010,4,12,December,50,16,4,Thursday,0
20101217,2010-12-17,2010,4,12,December,50,17,5,Friday,0
20101218,2010-12-18,2010,4,12,December,50,18,6,Saturday,1
20101219,2010-12-19,2010,4,12,December,50,19,7,Sunday,1
20101220,2010-12-20,2010,4,12,December,51,20,1,Monday,0
20101221,2010-12-21,2010,4,12,December,51,21,2,Tuesday,0
20101222,2010-12-22,2010,4,12,December,51,22,3,Wednesday,0
20101223,2010-12-23,2010,4,12,December,51,23,4,Thursday,0
20101224,2010-12-24,2010,4,12,December,51,24,5,Friday,0
20101225,2010-12-25,2010,4,12,December,51,25,6,Saturday,1
20101226,2010-12-26,2010,4,12,December,51,26,7,Sunday,1
20101227,2010-12-27,2010,4,12,December,52,27,1,Monday,0
20101228,2010-12-28,2010,4,12,December,52,28,2,Tuesday,0
20101229,2010-12-29,2010,4,12,December,52,29,3,Wednesday,0
20101230,2010-12-30,2010,4,12,December,52,30,4,Thursday,0
20101231,2010-12-31,2010,4,12,December,52,31,5,Friday,0
